Code CIS,Code ATC,Libellé ATC
69298346,A06AD15,Macrogol
69415237,A06AD15,Macrogol
69985600,A06AD15,Macrogol
64714196,A06AD18,Sorbitol
67851645,A06AD18,Sorbitol
61564058,A06AD61,Lactulose en association
68158028,A06AD61,Lactulose en association
69429411,A06AD61,Lactulose en association
60885246,A06AD65,Macrogol en association
63061130,A06AD65,Macrogol en association
66027553,A06AD65,Macrogol en association
66341408,A06AD65,Macrogol en association
64296409,A06AG,LAVEMENTS
63813519,A06AG01,Phosphate de sodium
67367270,A06AG11,"Laurylsulfoacétate de sodium, associations incluses"
61095956,A06AG20,Associations (lavements)
62090079,A06AG20,Associations (lavements)
62693853,A06AG20,Associations (lavements)
63486220,A06AG20,Associations (lavements)
64396480,A06AG20,Associations (lavements)
65236258,A06AG20,Associations (lavements)
66769608,A06AG20,Associations (lavements)
68885675,A06AG20,Associations (lavements)
69437098,A06AG20,Associations (lavements)
69559248,A06AG20,Associations (lavements)
69706253,A06AG20,Associations (lavements)
69948420,A06AG20,Associations (lavements)
60132572,A06AX01,Glycérol
60324658,A06AX01,Glycérol
60975672,A06AX01,Glycérol
61100225,A06AX01,Glycérol
61192686,A06AX01,Glycérol
61993698,A06AX01,Glycérol
62139409,A06AX01,Glycérol
62677532,A06AX01,Glycérol
63812100,A06AX01,Glycérol
64152615,A06AX01,Glycérol
65366508,A06AX01,Glycérol
65609967,A06AX01,Glycérol
66177695,A06AX01,Glycérol
66204021,A06AX01,Glycérol
66372542,A06AX01,Glycérol
66553496,A06AX01,Glycérol
66970027,A06AX01,Glycérol
67785202,A06AX01,Glycérol
68387379,A06AX01,Glycérol
68389750,A06AX01,Glycérol
68723723,A06AX01,Glycérol
68947002,A06AX01,Glycérol
68983870,A06AX01,Glycérol
69210848,A06AX01,Glycérol
69605749,A06AX01,Glycérol
68550890,A06AX02,Médicaments produisant de l'anhydride carbonique
68828471,A06AX02,Médicaments produisant de l'anhydride carbonique
62250594,A07AA02,Nystatine
64346723,A07AA07,Amphotéricine B
68211089,A07AA07,Amphotéricine B
63467355,A07AA11,Rifaximine
67160688,A07AB03,Sulfaguanidine
62845364,A07AX03,Nifuroxazide
65615023,A07AX03,Nifuroxazide
67738754,A07AX03,Nifuroxazide
68053582,A07AX03,Nifuroxazide
60107932,A07BA01,Charbon médicinal
65051900,A07BA01,Charbon médicinal
65946710,A07BA01,Charbon médicinal
68454116,A07BA01,Charbon médicinal
69027277,A07BA01,Charbon médicinal
69488452,A07BA01,Charbon médicinal
61224739,A07BA51,Charbon médicinal en association
61269645,A07BA51,Charbon médicinal en association
61774341,A07BA51,Charbon médicinal en association
67300325,A07BA51,Charbon médicinal en association
67885195,A07BA51,Charbon médicinal en association
60397122,A07BC,AUTRES ADSORBANTS INTESTINAUX
64563011,A07BC,AUTRES ADSORBANTS INTESTINAUX
66510897,A07BC02,Kaolin
62990185,A07BC03,Crospovidone
63732750,A07BC05,Diosmectite
64450063,A07BC05,Diosmectite
65118886,A07BC05,Diosmectite
66221405,A07BC05,Diosmectite
69584073,A07BC05,Diosmectite
61660569,A07DA02,Opium
68173884,A07DA02,Opium
60095095,A07DA03,Lopéramide
61203061,A07DA03,Lopéramide
61257269,A07DA03,Lopéramide
61303791,A07DA03,Lopéramide
61370480,A07DA03,Lopéramide
61450026,A07DA03,Lopéramide
61651634,A07DA03,Lopéramide
61710577,A07DA03,Lopéramide
62144356,A07DA03,Lopéramide
62179122,A07DA03,Lopéramide
62821961,A07DA03,Lopéramide
63029111,A07DA03,Lopéramide
63088070,A07DA03,Lopéramide
63178870,A07DA03,Lopéramide
63276510,A07DA03,Lopéramide
63663368,A07DA03,Lopéramide
63672883,A07DA03,Lopéramide
64433231,A07DA03,Lopéramide
64580612,A07DA03,Lopéramide
65181566,A07DA03,Lopéramide
65272215,A07DA03,Lopéramide
65619769,A07DA03,Lopéramide
65678867,A07DA03,Lopéramide
66146187,A07DA03,Lopéramide
66221775,A07DA03,Lopéramide
66227760,A07DA03,Lopéramide
66680020,A07DA03,Lopéramide
67504559,A07DA03,Lopéramide
68276279,A07DA03,Lopéramide
68578473,A07DA03,Lopéramide
68668013,A07DA03,Lopéramide
69119195,A07DA03,Lopéramide
69198513,A07DA03,Lopéramide
69269362,A07DA03,Lopéramide
69522794,A07DA03,Lopéramide
69537045,A07DA03,Lopéramide
67275135,A07DA53,Lopéramide en association
65008233,A07EA02,Hydrocortisone
62421127,A07EA04,Bétaméthasone
61065315,A07EA06,Budésonide
61900434,A07EA06,Budésonide
62052833,A07EA06,Budésonide
63115432,A07EA06,Budésonide
63330335,A07EA06,Budésonide
64380476,A07EA06,Budésonide
69304094,A07EA06,Budésonide
60382608,A07EC,ACIDE AMINOSALICYLIQUE ET ANALOGUES
67124724,A07EC01,Sulfasalazine
60080218,A07EC02,Mésalazine
60329160,A07EC02,Mésalazine
61951546,A07EC02,Mésalazine
62217530,A07EC02,Mésalazine
62289729,A07EC02,Mésalazine
63106903,A07EC02,Mésalazine
63599339,A07EC02,Mésalazine
64352822,A07EC02,Mésalazine
65633046,A07EC02,Mésalazine
65855463,A07EC02,Mésalazine
66154593,A07EC02,Mésalazine
66357483,A07EC02,Mésalazine
68407287,A07EC02,Mésalazine
68501338,A07EC02,Mésalazine
69542779,A07EC02,Mésalazine
69694541,A07EC02,Mésalazine
63634128,A07EC03,Olsalazine
64457645,A07EC03,Olsalazine
60535484,A07FA01,Micro-organismes produisant de l'acide lactique
61924481,A07FA01,Micro-organismes produisant de l'acide lactique
61957392,A07FA01,Micro-organismes produisant de l'acide lactique
63419307,A07FA01,Micro-organismes produisant de l'acide lactique
67911779,A07FA01,Micro-organismes produisant de l'acide lactique
62989610,A07FA02,Saccharomyces boulardii
63398083,A07FA02,Saccharomyces boulardii
69234258,A07FA02,Saccharomyces boulardii
60111471,A07XA04,Racécadotril
60139257,A07XA04,Racécadotril
62804360,A07XA04,Racécadotril
62906109,A07XA04,Racécadotril
63907986,A07XA04,Racécadotril
65269781,A07XA04,Racécadotril
65348773,A07XA04,Racécadotril
65569394,A07XA04,Racécadotril
66873973,A07XA04,Racécadotril
67692513,A07XA04,Racécadotril
68872279,A07XA04,Racécadotril
69778288,A07XA04,Racécadotril
65715632,A08AB01,Orlistat
65734134,A08AB01,Orlistat
68047259,A08AB01,Orlistat
60341508,A09AA02,"Multienzymes (lipase, protéase...)"
61529057,A09AA02,"Multienzymes (lipase, protéase...)"
61969156,A09AA02,"Multienzymes (lipase, protéase...)"
62726958,A09AA02,"Multienzymes (lipase, protéase...)"
64984843,A09AA02,"Multienzymes (lipase, protéase...)"
65132633,A09AA02,"Multienzymes (lipase, protéase...)"
65294763,A09AA02,"Multienzymes (lipase, protéase...)"
67071047,A09AA02,"Multienzymes (lipase, protéase...)"
68138584,A09AA02,"Multienzymes (lipase, protéase...)"
61646128,A10AB01,Insuline humaine
61995884,A10AB01,Insuline humaine
62072070,A10AB01,Insuline humaine
62619550,A10AB01,Insuline humaine
62809126,A10AB01,Insuline humaine
63451582,A10AB01,Insuline humaine
65515838,A10AB01,Insuline humaine
68228334,A10AB01,Insuline humaine
68705554,A10AB01,Insuline humaine
62000441,A10AB04,Insuline lispro
64052173,A10AB04,Insuline lispro
65132156,A10AB04,Insuline lispro
65228400,A10AB04,Insuline lispro
66537912,A10AB04,Insuline lispro
66599764,A10AB04,Insuline lispro
66817088,A10AB04,Insuline lispro
67759549,A10AB04,Insuline lispro
69727429,A10AB04,Insuline lispro
60810891,A10AB05,Insuline asparte
61232223,A10AB05,Insuline asparte
62278832,A10AB05,Insuline asparte
63054036,A10AB05,Insuline asparte
64366900,A10AB05,Insuline asparte
64575768,A10AB05,Insuline asparte
65741417,A10AB05,Insuline asparte
65805841,A10AB05,Insuline asparte
65918860,A10AB05,Insuline asparte
68772407,A10AB05,Insuline asparte
69482353,A10AB05,Insuline asparte
60423446,A10AC01,Insuline humaine
60464222,A10AC01,Insuline humaine
61988128,A10AC01,Insuline humaine
62457123,A10AC01,Insuline humaine
62832089,A10AC01,Insuline humaine
67248825,A10AC01,Insuline humaine
67340490,A10AC01,Insuline humaine
67406969,A10AC01,Insuline humaine
68076727,A10AC01,Insuline humaine
68243350,A10AC01,Insuline humaine
69704932,A10AC01,Insuline humaine
61353958,A10AD01,Insuline humaine
61362494,A10AD01,Insuline humaine
61387864,A10AD01,Insuline humaine
61623389,A10AD01,Insuline humaine
62700422,A10AD01,Insuline humaine
63337187,A10AD01,Insuline humaine
64080297,A10AD01,Insuline humaine
64180568,A10AD01,Insuline humaine
64286557,A10AD01,Insuline humaine
64634501,A10AD01,Insuline humaine
65055756,A10AD01,Insuline humaine
67193250,A10AD01,Insuline humaine
68057577,A10AD01,Insuline humaine
68163961,A10AD01,Insuline humaine
68760472,A10AD01,Insuline humaine
69367689,A10AD01,Insuline humaine
69446528,A10AD01,Insuline humaine
69569203,A10AD01,Insuline humaine
69749443,A10AD01,Insuline humaine
69968088,A10AD01,Insuline humaine
61650831,A10AD04,Insuline lispro
61872223,A10AD04,Insuline lispro
66081056,A10AD04,Insuline lispro
69304169,A10AD04,Insuline lispro
61693569,A10AD05,Insuline asparte
64239493,A10AD05,Insuline asparte
67832552,A10AD05,Insuline asparte
68182431,A10AD05,Insuline asparte
61404477,A10AE04,Insuline glargine
61780458,A10AE04,Insuline glargine
62030744,A10AE04,Insuline glargine
64332894,A10AE04,Insuline glargine
64745003,A10AE04,Insuline glargine
65286898,A10AE04,Insuline glargine
65979151,A10AE04,Insuline glargine
66513085,A10AE04,Insuline glargine
68378405,A10AE04,Insuline glargine
60754492,A10BA02,Metformine
60915020,A10BA02,Metformine
61037255,A10BA02,Metformine
61052830,A10BA02,Metformine
61073372,A10BA02,Metformine
61182628,A10BA02,Metformine
61232102,A10BA02,Metformine
61850725,A10BA02,Metformine
62640174,A10BA02,Metformine
62818762,A10BA02,Metformine
62844369,A10BA02,Metformine
63119726,A10BA02,Metformine
63146246,A10BA02,Metformine
63424425,A10BA02,Metformine
63432557,A10BA02,Metformine
63472758,A10BA02,Metformine
63563250,A10BA02,Metformine
63701267,A10BA02,Metformine
63806909,A10BA02,Metformine
64012517,A10BA02,Metformine
64217415,A10BA02,Metformine
64754205,A10BA02,Metformine
64873679,A10BA02,Metformine
64947414,A10BA02,Metformine
65305327,A10BA02,Metformine
65501475,A10BA02,Metformine
65646848,A10BA02,Metformine
66082820,A10BA02,Metformine
66319493,A10BA02,Metformine
66895877,A10BA02,Metformine
67212074,A10BA02,Metformine
67235735,A10BA02,Metformine
67335269,A10BA02,Metformine
67346461,A10BA02,Metformine
67495373,A10BA02,Metformine
67547090,A10BA02,Metformine
68117871,A10BA02,Metformine
68196071,A10BA02,Metformine
68319595,A10BA02,Metformine
68347388,A10BA02,Metformine
68466937,A10BA02,Metformine
68473102,A10BA02,Metformine
68583940,A10BA02,Metformine
68915976,A10BA02,Metformine
69022401,A10BA02,Metformine
69046402,A10BA02,Metformine
69065160,A10BA02,Metformine
69294611,A10BA02,Metformine
69448283,A10BA02,Metformine
69476418,A10BA02,Metformine
69879561,A10BA02,Metformine
69916198,A10BA02,Metformine
69939574,A10BA02,Metformine
60026957,A10BB01,Glibenclamide
61415185,A10BB01,Glibenclamide
62227581,A10BB01,Glibenclamide
63264650,A10BB01,Glibenclamide
64823509,A10BB01,Glibenclamide
64922382,A10BB01,Glibenclamide
65433693,A10BB01,Glibenclamide
65515432,A10BB01,Glibenclamide
66586208,A10BB01,Glibenclamide
69352192,A10BB01,Glibenclamide
68538735,A10BB07,Glipizide
69026054,A10BB07,Glipizide
60233817,A10BB09,Gliclazide
60300340,A10BB09,Gliclazide
60707699,A10BB09,Gliclazide
60952314,A10BB09,Gliclazide
61138546,A10BB09,Gliclazide
61310483,A10BB09,Gliclazide
61480507,A10BB09,Gliclazide
61651374,A10BB09,Gliclazide
62326355,A10BB09,Gliclazide
62851449,A10BB09,Gliclazide
63108612,A10BB09,Gliclazide
63318030,A10BB09,Gliclazide
63564797,A10BB09,Gliclazide
63728734,A10BB09,Gliclazide
63993490,A10BB09,Gliclazide
64892925,A10BB09,Gliclazide
65064520,A10BB09,Gliclazide
65485245,A10BB09,Gliclazide
65571438,A10BB09,Gliclazide
66202636,A10BB09,Gliclazide
66496173,A10BB09,Gliclazide
66795019,A10BB09,Gliclazide
67739518,A10BB09,Gliclazide
68153561,A10BB09,Gliclazide
68259372,A10BB09,Gliclazide
68831670,A10BB09,Gliclazide
69030106,A10BB09,Gliclazide
69058582,A10BB09,Gliclazide
69257869,A10BB09,Gliclazide
69537967,A10BB09,Gliclazide
69739716,A10BB09,Gliclazide
60116447,A10BB12,Glimépiride
60337328,A10BB12,Glimépiride
60355600,A10BB12,Glimépiride
60648158,A10BB12,Glimépiride
60774598,A10BB12,Glimépiride
61132034,A10BB12,Glimépiride
61179767,A10BB12,Glimépiride
61706205,A10BB12,Glimépiride
61788049,A10BB12,Glimépiride
61883586,A10BB12,Glimépiride
62961493,A10BB12,Glimépiride
62969440,A10BB12,Glimépiride
63141402,A10BB12,Glimépiride
63422748,A10BB12,Glimépiride
63475277,A10BB12,Glimépiride
63718067,A10BB12,Glimépiride
64173456,A10BB12,Glimépiride
64705311,A10BB12,Glimépiride
64816831,A10BB12,Glimépiride
65035230,A10BB12,Glimépiride
65132804,A10BB12,Glimépiride
65527662,A10BB12,Glimépiride
65546901,A10BB12,Glimépiride
65604468,A10BB12,Glimépiride
65607350,A10BB12,Glimépiride
65620522,A10BB12,Glimépiride
65660794,A10BB12,Glimépiride
65988645,A10BB12,Glimépiride
66017203,A10BB12,Glimépiride
66170989,A10BB12,Glimépiride
66252856,A10BB12,Glimépiride
66258186,A10BB12,Glimépiride
66315000,A10BB12,Glimépiride
66791145,A10BB12,Glimépiride
66927702,A10BB12,Glimépiride
67054585,A10BB12,Glimépiride
67107098,A10BB12,Glimépiride
67447122,A10BB12,Glimépiride
67811330,A10BB12,Glimépiride
68220857,A10BB12,Glimépiride
68314370,A10BB12,Glimépiride
68427382,A10BB12,Glimépiride
68488702,A10BB12,Glimépiride
68887103,A10BB12,Glimépiride
69384667,A10BB12,Glimépiride
69506459,A10BB12,Glimépiride
69838148,A10BB12,Glimépiride
69977393,A10BB12,Glimépiride
63079915,A10BD02,Metformine et sulfonylurées
65940127,A10BD02,Metformine et sulfonylurées
68942820,A10BD02,Metformine et sulfonylurées
60946941,A10BF01,Acarbose
60989978,A10BF01,Acarbose
61621192,A10BF01,Acarbose
61937888,A10BF01,Acarbose
63951114,A10BF01,Acarbose
63958735,A10BF01,Acarbose
64127672,A10BF01,Acarbose
64493666,A10BF01,Acarbose
65209987,A10BF01,Acarbose
65803331,A10BF01,Acarbose
67093136,A10BF01,Acarbose
67901945,A10BF01,Acarbose
68371745,A10BF01,Acarbose
69116854,A10BF01,Acarbose
69664434,A10BF01,Acarbose
69771614,A10BF01,Acarbose
60344657,A10BG03,Pioglitazone
60529136,A10BG03,Pioglitazone
60154017,A10BX02,Répaglinide
60209531,A10BX02,Répaglinide
60759685,A10BX02,Répaglinide
61211784,A10BX02,Répaglinide
61380446,A10BX02,Répaglinide
61446451,A10BX02,Répaglinide
61569137,A10BX02,Répaglinide
61650361,A10BX02,Répaglinide
61771085,A10BX02,Répaglinide
62006750,A10BX02,Répaglinide
62031077,A10BX02,Répaglinide
62154877,A10BX02,Répaglinide
62522076,A10BX02,Répaglinide
63303758,A10BX02,Répaglinide
63447025,A10BX02,Répaglinide
63576333,A10BX02,Répaglinide
63601861,A10BX02,Répaglinide
63763055,A10BX02,Répaglinide
63935220,A10BX02,Répaglinide
64300334,A10BX02,Répaglinide
64476332,A10BX02,Répaglinide
64778900,A10BX02,Répaglinide
64781540,A10BX02,Répaglinide
64921540,A10BX02,Répaglinide
65131823,A10BX02,Répaglinide
65594376,A10BX02,Répaglinide
65677893,A10BX02,Répaglinide
65926444,A10BX02,Répaglinide
66319269,A10BX02,Répaglinide
66361930,A10BX02,Répaglinide
66638135,A10BX02,Répaglinide
66700754,A10BX02,Répaglinide
66765727,A10BX02,Répaglinide
66773421,A10BX02,Répaglinide
67184059,A10BX02,Répaglinide
67364819,A10BX02,Répaglinide
67405194,A10BX02,Répaglinide
67724288,A10BX02,Répaglinide
68139992,A10BX02,Répaglinide
68841180,A10BX02,Répaglinide
69259329,A10BX02,Répaglinide
66705623,A11BA,POLYVITAMINES NON ASSOCIÉES
62583314,A11CA01,Rétinol (vitamine A)
62869109,A11CA01,Rétinol (vitamine A)
62457493,A11CC01,Ergocalciférol
69443489,A11CC01,Ergocalciférol
69719090,A11CC01,Ergocalciférol
62092176,A11CC03,Alfacalcidol
62626139,A11CC03,Alfacalcidol
64661847,A11CC03,Alfacalcidol
64696734,A11CC03,Alfacalcidol
64856637,A11CC03,Alfacalcidol
65401076,A11CC03,Alfacalcidol
65482434,A11CC03,Alfacalcidol
66270765,A11CC03,Alfacalcidol
67226483,A11CC03,Alfacalcidol
68578562,A11CC03,Alfacalcidol
61847953,A11CC04,Calcitriol
60545966,A11CC05,Colécalciférol
60890357,A11CC05,Colécalciférol
60997163,A11CC05,Colécalciférol
61172819,A11CC05,Colécalciférol
62028825,A11CC05,Colécalciférol
62104543,A11CC05,Colécalciférol
62176770,A11CC05,Colécalciférol
63158750,A11CC05,Colécalciférol
63312942,A11CC05,Colécalciférol
63489259,A11CC05,Colécalciférol
63902334,A11CC05,Colécalciférol
64116590,A11CC05,Colécalciférol
64328821,A11CC05,Colécalciférol
64784230,A11CC05,Colécalciférol
65028570,A11CC05,Colécalciférol
66269026,A11CC05,Colécalciférol
66282810,A11CC05,Colécalciférol
66597083,A11CC05,Colécalciférol
66628949,A11CC05,Colécalciférol
67075736,A11CC05,Colécalciférol
67525425,A11CC05,Colécalciférol
67936622,A11CC05,Colécalciférol
68992798,A11CC05,Colécalciférol
69126300,A11CC05,Colécalciférol
69441965,A11CC05,Colécalciférol
60748767,A11CC06,Calcifédiol
67563301,A11CC06,Calcifédiol
68280975,A11CC06,Calcifédiol
62533496,A11DA01,Thiamine (vitamine B1)
66303368,A11DA01,Thiamine (vitamine B1)
66676755,A11DA01,Thiamine (vitamine B1)
67104999,A11DA01,Thiamine (vitamine B1)
67434235,A11DA01,Thiamine (vitamine B1)
69442095,A11DA01,Thiamine (vitamine B1)
66824638,A11DB,VITAMINE B1 EN ASSOCIATION À LA VITAMINE B6 ET/OU À LA VITAMINE B12
66511376,A11EA,COMPLEXE VITAMINIQUE B NON ASSOCIÉ
61197765,A11GA01,Ascorbique acide (vitamine C)
62158929,A11GA01,Ascorbique acide (vitamine C)
62708942,A11GA01,Ascorbique acide (vitamine C)
63331572,A11GA01,Ascorbique acide (vitamine C)
63509669,A11GA01,Ascorbique acide (vitamine C)
64057409,A11GA01,Ascorbique acide (vitamine C)
65444451,A11GA01,Ascorbique acide (vitamine C)
67993502,A11GA01,Ascorbique acide (vitamine C)
69435752,A11GA01,Ascorbique acide (vitamine C)
60894334,A11GB01,Ascorbique acide (vitamine C) et calcium
65239674,A11GB01,Ascorbique acide (vitamine C) et calcium
61078049,A11HA,AUTRES PRÉPARATIONS VITAMINIQUES NON ASSOCIÉES
64732689,A11HA,AUTRES PRÉPARATIONS VITAMINIQUES NON ASSOCIÉES
66831230,A11HA,AUTRES PRÉPARATIONS VITAMINIQUES NON ASSOCIÉES
68502917,A11HA,AUTRES PRÉPARATIONS VITAMINIQUES NON ASSOCIÉES
61129262,A11HA01,Nicotinamide
63633204,A11HA01,Nicotinamide
64660058,A11HA01,Nicotinamide
68884833,A11HA01,Nicotinamide
69139714,A11HA01,Nicotinamide
61091986,A11HA02,Pyridoxine (vitamine B6)
66700359,A11HA02,Pyridoxine (vitamine B6)
67312740,A11HA02,Pyridoxine (vitamine B6)
68022996,A11HA02,Pyridoxine (vitamine B6)
60716659,A11HA03,Tocophérol (vitamine E)
61767806,A11HA03,Tocophérol (vitamine E)
67657448,A11HA03,Tocophérol (vitamine E)
67950198,A11HA03,Tocophérol (vitamine E)
61890004,A11HA05,Biotine
66001124,A11HA05,Biotine
64852941,A11HA30,Dexpanthénol
66261549,A11HA30,Dexpanthénol
68202115,A11JA,ASSOCIATIONS DE VITAMINES
67705462,A11JB,VITAMINES AVEC ÉLÉMENTS MINÉRAUX
68182666,A12AA,CALCIUM
60222137,A12AA04,Carbonate de calcium
60332103,A12AA04,Carbonate de calcium
61396087,A12AA04,Carbonate de calcium
61872561,A12AA04,Carbonate de calcium
63103152,A12AA04,Carbonate de calcium
66744925,A12AA04,Carbonate de calcium
67091911,A12AA04,Carbonate de calcium
67358912,A12AA04,Carbonate de calcium
68391527,A12AA04,Carbonate de calcium
68756577,A12AA04,Carbonate de calcium
69165716,A12AA04,Carbonate de calcium
69309547,A12AA04,Carbonate de calcium
69620719,A12AA04,Carbonate de calcium
69716272,A12AA04,Carbonate de calcium
62914134,A12AA07,Chlorure de calcium
61851777,A12AA20,Calcium (différents sels en association)
65630160,A12AA20,Calcium (différents sels en association)
60210697,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
60605000,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
61201943,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
61383937,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
61406371,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
61677928,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
61817860,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
61896199,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
62256597,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
62300385,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
62570701,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
62874405,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
63397330,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
64038526,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
64498371,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
65276110,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
65693965,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
65774812,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
66056836,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
66119507,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
66385504,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
67059130,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
67976385,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
68288833,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
68445462,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
69129638,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
69562970,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
69686498,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
69814072,A12AX,CALCIUM EN ASSOCIATION AVEC DE LA VITAMINE D ET /OU D'AUTRES SUBSTANCES
60875266,A12BA01,Chlorure de potassium
61958925,A12BA01,Chlorure de potassium
63382862,A12BA01,Chlorure de potassium
63010506,A12BA03,Hydrogénotartrate de potassium
68050732,A12BA05,Gluconate de potassium
64876209,A12BA30,Potassium (différents sels en association)
66678546,A12BA30,Potassium (différents sels en association)
